"time","new.core.id","depth_bottom","sample.type","interval","pool_label","id","species","d15n","n_pct","d13c","c_pct","total_volume_cm3","depth_top","sample.type2","g_core"
"t2","SA07",NA,"leaf 1","above","leaf 1","SA07-leaf 1","SA",3105.124643,0.015560012,-15.13497487,0.368556244,NA,NA,"leaf",0.1425
"t2","SA07",NA,"leaf 2","above","leaf 2","SA07-leaf 2","SA",3150.281449,0.015981615,-15.07466032,0.354645943,NA,NA,"leaf",0.4581
"t2","SA07",NA,"leaf 3","above","leaf 3","SA07-leaf 3","SA",3233.648985,0.01391791,-15.19194207,0.363472492,NA,NA,"leaf",0.2937
"t2","SA07",NA,"leaf 4","above","leaf 4","SA07-leaf 4","SA",3327.140479,0.014580815,-15.00143098,0.354118942,NA,NA,"leaf",0.0513
"t2","SA07",NA,"microbe mat","above","microbe mat","SA07-microbe mat","SA",158.9142862,0.017777866,-18.61887676,0.210154824,NA,NA,"microbe mat",0.8509
"t2","SA07",NA,"standing dead","above","standing dead","SA07-standing dead","SA",100.4809481,0.008667942,-14.52880754,0.307104539,NA,NA,"standing dead",0.3981
"t2","SA07",NA,"stems","above","stems","SA07-stems","SA",5315.9160945,0.0089621735,-14.59234086,0.3416762415,NA,NA,"stems",0.5998
"t2","SA07",2,"belowground stems","0_2","belowground stems","SA07-belowground stems","SA",4640.204186,0.012081721,-14.68712216,0.332992307,157.08,0,"stems",0.0697
"t2","SA07",2,"coarse roots","0_2","coarse roots 2cm","SA07-coarse roots 2cm","SA",2283.726887,0.008829375,-14.74878791,0.335714017,157.08,0,"coarse roots",0.331
"t2","SA07",2,"dead biomass","0_2","dead biomass 2cm","SA07-dead biomass 2cm","SA",460.7640154,0.010245573,-14.65380005,0.360979774,157.08,0,"dead biomass",4.85
"t2","SA07",2,"fine roots","0_2","fine roots 2cm","SA07-fine roots 2cm","SA",2125.692791,0.009113154,-14.21434253,0.326963478,157.08,0,"fine roots",0.8392
"t2","SA07",5,"coarse roots","2_5","coarse roots 5cm","SA07-coarse roots 5cm","SA",644.4984868,0.005597144,-14.96212374,0.335078814,235.619,2,"coarse roots",0.916
"t2","SA07",5,"dead biomass","2_5","dead biomass 5cm","SA07-dead biomass 5cm","SA",301.8050337,0.00774625,-14.68272978,0.347562556,235.619,2,"dead biomass",19.126
"t2","SA07",5,"fine roots","2_5","fine roots 5cm","SA07-fine roots 5cm","SA",2572.08204,0.007288722,-14.29782052,0.351570243,235.619,2,"fine roots",0.3908
"t2","SA07",5,"rhizomes","2_5","rhizomes 5cm","SA07-rhizomes 5cm","SA",1546.599105,0.006005491,-14.79083595,0.360019748,235.619,2,"rhizomes",1.4138
"t2","SA07",10,"coarse roots","5_10","coarse roots 10cm","SA07-coarse roots 10cm","SA",82.61222178,0.004537413,-14.89204534,0.337810549,392.699,5,"coarse roots",0.0868
"t2","SA07",10,"dead biomass","5_10","dead biomass 10cm","SA07-dead biomass 10cm","SA",30.44059477,0.016129617,-14.66488263,0.352368656,392.699,5,"dead biomass",23.782
"t2","SA07",10,"fine roots","5_10","fine roots 10cm","SA07-fine roots 10cm","SA",2407.586129,0.010712732,-14.440651,0.348772005,392.699,5,"fine roots",0.0834
"t2","SA07",10,"rhizomes","5_10","rhizomes 10cm","SA07-rhizomes 10cm","SA",129.6910544,0.004141881,-14.94741036,0.321097985,392.699,5,"rhizomes",0.1926
"t2","SA07",15,"coarse roots","10_15","coarse roots 15cm","SA07-coarse roots 15cm","SA",77.15164958,0.007142661,-14.48854956,0.399330993,392.699,10,"coarse roots",0.0702
"t2","SA07",15,"dead biomass","10_15","dead biomass 15cm","SA07-dead biomass 15cm","SA",34.39218497,0.009076364,-14.11587583,0.351183493,392.699,10,"dead biomass",19.308
"t2","SA07",15,"fine roots","10_15","fine roots 15cm","SA07-fine roots 15cm","SA",NA,NA,NA,NA,392.699,10,"fine roots",0.0246
"t2","SA07",15,"rhizomes","10_15","rhizomes 15cm","SA07-rhizomes 15cm","SA",63.38181918,0.005250977,-14.30485053,0.369497814,392.699,10,"rhizomes",0.0928
"t2","SA07",20,"coarse roots","15_20","coarse roots 20cm","SA07-coarse roots 20cm","SA",NA,NA,NA,NA,392.699,15,"coarse roots",0.031
"t2","SA07",20,"dead biomass","15_20","dead biomass 20cm","SA07-dead biomass 20cm","SA",15.443765225,0.009839087,-13.697204735,0.386225113,392.699,15,"dead biomass",15.81
"t2","SA07",20,"fine roots","15_20","fine roots 20cm","SA07-fine roots 20cm","SA",NA,NA,NA,NA,392.699,15,"fine roots",0.0054
"t2","SA07",20,"rhizomes","15_20","rhizomes 20cm","SA07-rhizomes 20cm","SA",70.45215241,0.004098284,-14.63349231,0.314430504,392.699,15,"rhizomes",0.0838
"t2","SA07",30,"coarse roots","20_30","coarse roots 30cm","SA07-coarse roots 30cm","SA",9.149985712,0.007561575,-13.79605394,0.326868048,785.398,20,"coarse roots",0.0644
"t2","SA07",30,"dead biomass","20_30","dead biomass 30cm","SA07-dead biomass 30cm","SA",5.538761936,0.01286219,-13.17046442,0.336234164,785.398,20,"dead biomass",37.326
"t2","SA07",30,"fine roots","20_30","fine roots 30cm","SA07-fine roots 30cm","SA",7.036121367,0.012889782,-12.74134773,0.485749131,785.398,20,"fine roots",0.0254
"t4","SA08",NA,"dead leaf","above","dead leaf","SA08-dead leaf","SA",1130.522744,0.010409791,-14.88724128,0.332190399,NA,NA,"dead leaf",0.2281
"t4","SA08",NA,"decomp layer","above","decomp layer","SA08-decomp layer","SA",247.2580479,0.012587672,-15.54923024,0.194080537,NA,NA,"decomp layer",0.8796
"t4","SA08",NA,"leaf 1","above","leaf 1","SA08-leaf 1","SA",4874.303276,0.022160763,-15.11480571,0.353803434,NA,NA,"leaf",0.1393
"t4","SA08",NA,"leaf 2","above","leaf 2","SA08-leaf 2","SA",4675.225384,0.021397946,-15.29170737,0.341879896,NA,NA,"leaf",0.3045
"t4","SA08",NA,"leaf 3","above","leaf 3","SA08-leaf 3","SA",4555.321136,0.021274343,-15.42014393,0.35447604,NA,NA,"leaf",0.238
"t4","SA08",NA,"leaf 4","above","leaf 4","SA08-leaf 4","SA",3644.655649,0.017610248,-15.27729926,0.348826231,NA,NA,"leaf",0.0475
"t4","SA08",NA,"microbe mat","above","microbe mat","SA08-microbe mat","SA",240.2354165,0.013980577,-17.15185881,0.15736501,NA,NA,"microbe mat",1.0822
"t4","SA08",NA,"standing dead","above","standing dead","SA08-standing dead","SA",987.9491167,0.009502216,-14.65932588,0.310161422,NA,NA,"standing dead",0.4744
"t4","SA08",NA,"stems","above","stems","SA08-stems","SA",3904.968842,0.014422125,-14.65639151,0.29261041,NA,NA,"stems",0.5032
"t4","SA08",2,"belowground stems","0_2","belowground stems","SA08-belowground stems","SA",1915.098904,0.011113622,-14.74550617,0.286228206,157.08,0,"stems",0.0697
"t4","SA08",2,"coarse roots","0_2","coarse roots 2cm","SA08-coarse roots 2cm","SA",1514.862172,0.007030681,-14.23757829,0.313176135,157.08,0,"coarse roots",0.432
"t4","SA08",2,"dead biomass","0_2","dead biomass 2cm","SA08-dead biomass 2cm","SA",236.9988999,0.008649807,-14.60490511,0.36212845,157.08,0,"dead biomass",7.806
"t4","SA08",2,"fine roots","0_2","fine roots 2cm","SA08-fine roots 2cm","SA",1452.562296,0.007670918,-13.96106688,0.320069484,157.08,0,"fine roots",0.606
"t4","SA08",2,"rhizomes","0_2","rhizomes 2cm","SA08-rhizomes 2cm","SA",1875.628702,0.009624349,-14.61297984,0.330531287,157.08,0,"rhizomes",1.164
"t4","SA08",5,"coarse roots","2_5","coarse roots 5cm","SA08-coarse roots 5cm","SA",1560.392384,0.00543041,-14.50448264,0.326678087,235.619,2,"coarse roots",0.566
"t4","SA08",5,"dead biomass","2_5","dead biomass 5cm","SA08-dead biomass 5cm","SA",179.9999868,0.008521179,-14.26254596,0.380643523,235.619,2,"dead biomass",18.492
"t4","SA08",5,"fine roots","2_5","fine roots 5cm","SA08-fine roots 5cm","SA",1355.490271,0.006711926,-14.25407744,0.341732645,235.619,2,"fine roots",0.264
"t4","SA08",5,"rhizomes","2_5","rhizomes 5cm","SA08-rhizomes 5cm","SA",1049.750969,0.005286125,-14.77389507,0.309398902,235.619,2,"rhizomes",1.4148
"t4","SA08",10,"coarse roots","5_10","coarse roots 10cm","SA08-coarse roots 10cm","SA",1477.0481,0.004710361,-14.51646483,0.316793267,392.699,5,"coarse roots",0.282
"t4","SA08",10,"dead biomass","5_10","dead biomass 10cm","SA08-dead biomass 10cm","SA",117.3511733,0.009039443,-14.03190852,0.35664935,392.699,5,"dead biomass",24.4
"t4","SA08",10,"fine roots","5_10","fine roots 10cm","SA08-fine roots 10cm","SA",1980.030024,0.006576653,-14.05648404,0.324086772,392.699,5,"fine roots",0.148
"t4","SA08",10,"rhizomes","5_10","rhizomes 10cm","SA08-rhizomes 10cm","SA",407.0042487,0.003808248,-14.45360405,0.319338509,392.699,5,"rhizomes",0.84
"t4","SA08",15,"coarse roots","10_15","coarse roots 15cm","SA08-coarse roots 15cm","SA",32.11198284,0.005255576,-14.5558145,0.296107332,392.699,10,"coarse roots",0.02
"t4","SA08",15,"dead biomass","10_15","dead biomass 15cm","SA08-dead biomass 15cm","SA",41.35696978,0.006871079,-13.14272735,0.38749755,392.699,10,"dead biomass",25.954
"t4","SA08",15,"fine roots","10_15","fine roots 15cm","SA08-fine roots 15cm","SA",1227.457914,0.006101242,-13.66536382,0.322210414,392.699,10,"fine roots",0.084
"t4","SA08",15,"rhizomes","10_15","rhizomes 15cm","SA08-rhizomes 15cm","SA",157.2162069,0.003903813,-14.33438816,0.301525894,392.699,10,"rhizomes",0.3232
"t4","SA08",20,"coarse roots","15_20","coarse roots 20cm","SA08-coarse roots 20cm","SA",47.63603662,0.004387213,-12.6223523,0.387632479,392.699,15,"coarse roots",0.018
"t4","SA08",20,"dead biomass","15_20","dead biomass 20cm","SA08-dead biomass 20cm","SA",14.02210265,0.008019393,-12.78245264,0.395976184,392.699,15,"dead biomass",24.638
"t4","SA08",20,"fine roots","15_20","fine roots 20cm","SA08-fine roots 20cm","SA",32.21591172,0.004456198,-12.61472659,0.360703214,392.699,15,"fine roots",0.082
"t4","SA08",20,"rhizomes","15_20","rhizomes 20cm","SA08-rhizomes 20cm","SA",26.74655643,0.007887935,-14.50409283,0.309385947,392.699,15,"rhizomes",0.164
"t4","SA08",30,"coarse roots","20_30","coarse roots 30cm","SA08-coarse roots 30cm","SA",10.06743579,0.005150517,-13.3464237,0.363117217,785.398,20,"coarse roots",0.01
"t4","SA08",30,"dead biomass","20_30","dead biomass 30cm","SA08-dead biomass 30cm","SA",5.560368936,0.007368929,-12.5891564,0.340354154,785.398,20,"dead biomass",34.958
"t4","SA08",30,"fine roots","20_30","fine roots 30cm","SA08-fine roots 30cm","SA",14.61259597,0.003563062,-12.15796653,0.390714531,785.398,20,"fine roots",0.096
"t3","SA09",NA,"dead leaf","above","dead leaf","SA09-dead leaf","SA",1580.893661,0.007141033,-14.73121402,0.30106533,NA,NA,"dead leaf",0.1605
"t3","SA09",NA,"decomp layer","above","decomp layer","SA09-decomp layer","SA",212.323322,0.010064484,-14.98204046,0.237225634,NA,NA,"decomp layer",0.6483
"t3","SA09",NA,"leaf 1","above","leaf 1","SA09-leaf 1","SA",5057.453932,0.024032909,-15.54927113,0.333626426,NA,NA,"leaf",0.0552
"t3","SA09",NA,"leaf 2","above","leaf 2","SA09-leaf 2","SA",7265.67999,0.021588093,-15.0316085,0.354172912,NA,NA,"leaf",0.1879
"t3","SA09",NA,"leaf 3","above","leaf 3","SA09-leaf 3","SA",5484.768981,0.018556729,-15.15227188,0.347636083,NA,NA,"leaf",0.1988
"t3","SA09",NA,"leaf 4","above","leaf 4","SA09-leaf 4","SA",5655.529197,0.01892906,-15.14849672,0.352777708,NA,NA,"leaf",0.1369
"t3","SA09",NA,"leaf 5","above","leaf 5","SA09-leaf 5","SA",3428.928938,0.016881606,-15.80455378,0.314625729,NA,NA,"leaf",0.0222
"t3","SA09",NA,"microbe mat","above","microbe mat","SA09-microbe mat","SA",59.46424418,0.015495902,-16.35081976,0.212867432,NA,NA,"microbe mat",0.1237
"t3","SA09",NA,"standing dead","above","standing dead","SA09-standing dead","SA",1024.037989,0.007819825,-14.58851175,0.302750218,NA,NA,"standing dead",0.2288
"t3","SA09",NA,"stems","above","stems","SA09-stems","SA",5081.26358,0.016438201,-14.71845351,0.32076651,NA,NA,"stems",0.262
"t3","SA09",2,"coarse roots","0_2","coarse roots 2cm","SA09-coarse roots 2cm","SA",1238.092028,0.010431901,-14.72374175,0.326058645,157.08,0,"coarse roots",0.178
"t3","SA09",2,"dead biomass","0_2","dead biomass 2cm","SA09-dead biomass 2cm","SA",241.0407653,0.010088576,-14.55177744,0.381119994,157.08,0,"dead biomass",3.538
"t3","SA09",2,"fine roots","0_2","fine roots 2cm","SA09-fine roots 2cm","SA",2460.990102,0.011357989,-14.16930839,0.335724075,157.08,0,"fine roots",0.2898
"t3","SA09",2,"rhizomes","0_2","rhizomes 2cm","SA09-rhizomes 2cm","SA",4077.470243,0.016599712,-14.64971798,0.35813909,157.08,0,"rhizomes",0.2754
"t3","SA09",5,"coarse roots","2_5","coarse roots 5cm","SA09-coarse roots 5cm","SA",874.3794561,0.00445862,-14.86599764,0.335626601,235.619,2,"coarse roots",0.7996
"t3","SA09",5,"dead biomass","2_5","dead biomass 5cm","SA09-dead biomass 5cm","SA",293.4598911,0.008084518,-14.70042777,0.358771328,235.619,2,"dead biomass",16.206
"t3","SA09",5,"fine roots","2_5","fine roots 5cm","SA09-fine roots 5cm","SA",2335.950676,0.006969769,-14.23729748,0.34852021,235.619,2,"fine roots",0.4636
"t3","SA09",5,"rhizomes","2_5","rhizomes 5cm","SA09-rhizomes 5cm","SA",3922.618462,0.008500053,-14.74661182,0.348526498,235.619,2,"rhizomes",1.1206
"t3","SA09",10,"coarse roots","5_10","coarse roots 10cm","SA09-coarse roots 10cm","SA",500.8849926,0.005611376,-14.77498922,0.308863118,392.699,5,"coarse roots",0.0596
"t3","SA09",10,"dead biomass","5_10","dead biomass 10cm","SA09-dead biomass 10cm","SA",71.0791954,0.008693456,-14.46282272,0.346913137,392.699,5,"dead biomass",23.404
"t3","SA09",10,"fine roots","5_10","fine roots 10cm","SA09-fine roots 10cm","SA",1365.588056,0.007427267,-14.36107823,0.34551551,392.699,5,"fine roots",0.1318
"t3","SA09",10,"rhizomes","5_10","rhizomes 10cm","SA09-rhizomes 10cm","SA",340.0317597,0.006441947,-14.55932583,0.361575621,392.699,5,"rhizomes",0.4242
"t3","SA09",15,"coarse roots","10_15","coarse roots 15cm","SA09-coarse roots 15cm","SA",47.47123227,0.007956223,-14.62375305,0.317185511,392.699,10,"coarse roots",0.0268
"t3","SA09",15,"dead biomass","10_15","dead biomass 15cm","SA09-dead biomass 15cm","SA",14.09984189,0.008540381,-13.47671175,0.37943624,392.699,10,"dead biomass",22.042
"t3","SA09",15,"fine roots","10_15","fine roots 15cm","SA09-fine roots 15cm","SA",37.88494223,0.002608418,-13.73926069,0.411959831,392.699,10,"fine roots",0.032
"t3","SA09",15,"rhizomes","10_15","rhizomes 15cm","SA09-rhizomes 15cm","SA",75.31846548,0.003162984,-14.3753202,0.334826387,392.699,10,"rhizomes",0.2032
"t3","SA09",20,"coarse roots","15_20","coarse roots 20cm","SA09-coarse roots 20cm","SA",4.239592095,0.008326225,-13.52281059,0.3515580275,392.699,15,"coarse roots",0.1052
"t3","SA09",20,"dead biomass","15_20","dead biomass 20cm","SA09-dead biomass 20cm","SA",5.480782649,0.011664102,-13.53798357,0.342416528,392.699,15,"dead biomass",29.394
"t3","SA09",20,"fine roots","15_20","fine roots 20cm","SA09-fine roots 20cm","SA",23.82618493,0.006298797,-13.45854023,0.325120825,392.699,15,"fine roots",0.0352
"t3","SA09",20,"rhizomes","15_20","rhizomes 20cm","SA09-rhizomes 20cm","SA",6.169539316,0.0077514,-13.50428894,0.341173439,392.699,15,"rhizomes",0.1882
"t3","SA09",30,"coarse roots","20_30","coarse roots 30cm","SA09-coarse roots 30cm","SA",54.24623454,0.005551737,-14.30998316,0.323032299,785.398,20,"coarse roots",0.033
"t3","SA09",30,"dead biomass","20_30","dead biomass 30cm","SA09-dead biomass 30cm","SA",3.131984713,0.012678915,-13.08191055,0.375907035,785.398,20,"dead biomass",22.516
"t3","SA09",30,"fine roots","20_30","fine roots 30cm","SA09-fine roots 30cm","SA",NA,NA,NA,NA,785.398,20,"fine roots",0.0026
"t3","SA09",30,"rhizomes","20_30","rhizomes 30cm","SA09-rhizomes 30cm","SA",3.738881257,0.009355725,-13.23641794,0.351211405,785.398,20,"rhizomes",0.0252
"t0","SA13",NA,"dead leaf","above","dead leaf","SA13-dead leaf","SA",5.322158365,0.007141832,-14.02576016,0.316981537,NA,NA,"dead leaf",0.2401
"t0","SA13",NA,"decomp layer","above","decomp layer","SA13-decomp layer","SA",3.321235006,0.010643404,-14.381928,0.277821335,NA,NA,"decomp layer",0.6759
"t0","SA13",NA,"leaf 1","above","leaf 1","SA13-leaf 1","SA",3.258272624,0.016235342,-14.02969643,0.333290141,NA,NA,"leaf",0.4881
"t0","SA13",NA,"leaf 2","above","leaf 2","SA13-leaf 2","SA",3.36419661,0.016647852,-13.96181623,0.322662652,NA,NA,"leaf",0.5368
"t0","SA13",NA,"leaf 3","above","leaf 3","SA13-leaf 3","SA",3.598873314,0.015357007,-14.18713229,0.331840712,NA,NA,"leaf",0.3991
"t0","SA13",NA,"leaf 4","above","leaf 4","SA13-leaf 4","SA",4.229625444,0.014547181,-14.11849396,0.329920899,NA,NA,"leaf",0.0994
"t0","SA13",2,"bulk sediment","0_2","bulk sediment 2cm","SA13-bulk sediment 2cm","SA",4.308954717,0.01832,-17.12899814,0.236319585,157.08,0,"bulk sediment",11.2887
"t0","SA13",NA,"standing dead","above","standing dead","SA13-standing dead","SA",3.142528006,0.007644371,-13.80553779,0.284452942,NA,NA,"standing dead",0.3188
"t0","SA13",NA,"stems","above","stems","SA13-stems","SA",4.002546624,0.010008185,-13.61326375,0.313873984,NA,NA,"stems",1.0246
"t0","SA13",2,"belowground stems","0_2","belowground stems","SA13-belowground stems","SA",2.749412396,0.014186288,-14.76358793,0.275406874,157.08,0,"stems",0.0697
"t0","SA13",5,"coarse roots","2_5","coarse roots 5cm","SA13-coarse roots 5cm","SA",7.822081201,0.00502957,-14.22440569,0.31236861,235.619,2,"coarse roots",0.2762
"t0","SA13",2,"coarse roots","0_2","coarse roots 2cm","SA13-coarse roots 2cm","SA",5.539603724,0.010406802,-13.71434996,0.295915532,157.08,0,"coarse roots",0.2296
"t0","SA13",2,"dead biomass","0_2","dead biomass 2cm","SA13-dead biomass 2cm","SA",4.319612575,0.015186201,-14.64170871,0.345395057,157.08,0,"dead biomass",3.118
"t0","SA13",2,"fine roots","0_2","fine roots 2cm","SA13-fine roots 2cm","SA",4.55092713,0.013781062,-14.21867408,0.322665492,157.08,0,"fine roots",1.1429
"t0","SA13",5,"rhizomes","2_5","rhizomes 5cm","SA13-rhizomes 5cm","SA",6.169184756,0.006123275,-14.07833219,0.317959402,235.619,2,"rhizomes",5.0682
"t0","SA13",2,"rhizomes","0_2","rhizomes 2cm","SA13-rhizomes 2cm","SA",5.270585685,0.010961022,-14.01384007,0.298304946,157.08,0,"rhizomes",0.4392
"t0","SA13",5,"dead biomass","2_5","dead biomass 5cm","SA13-dead biomass 5cm","SA",5.108889692,0.011508163,-14.90304137,0.337441706,235.619,2,"dead biomass",22.76
"t0","SA13",5,"fine roots","2_5","fine roots 5cm","SA13-fine roots 5cm","SA",8.105900715,0.007729687,-14.11522798,0.301125002,235.619,2,"fine roots",2.4068
"t0","SA13",15,"coarse roots","10_15","coarse roots 15cm","SA13-coarse roots 15cm","SA",1.911645832,0.00893,-13.45215164,0.294598877,392.699,10,"coarse roots",0.0652
"t0","SA13",10,"coarse roots","5_10","coarse roots 10cm","SA13-coarse roots 10cm","SA",5.450616214,0.006730415,-13.65709285,0.298329929,392.699,5,"coarse roots",0.1911
"t0","SA14",30,"bulk sediment","20_30","bulk sediment 30cm","SA14-bulk sediment 30cm","SA",1.908024072,0.01552,-14.86586099,0.20261138,785.398,20,"bulk sediment",166.996
"t0","SA13",10,"fine roots","5_10","fine roots 10cm","SA13-fine roots 10cm","SA",4.459587397,0.007457358,-13.73822275,0.315310733,392.699,5,"fine roots",0.2919
"t0","SA13",15,"rhizomes","10_15","rhizomes 15cm","SA13-rhizomes 15cm","SA",1.354891111,0.0034,-14.21667077,0.330199721,392.699,10,"rhizomes",0.1046
"t0","SA13",10,"rhizomes","5_10","rhizomes 10cm","SA13-rhizomes 10cm","SA",7.120711386,0.004802839,-14.17106598,0.303940328,392.699,5,"rhizomes",0.5388
"t0","SA15",15,"rhizomes","10_15","rhizomes 15cm","SA15-rhizomes 15cm","SA",NA,NA,NA,NA,392.699,10,"rhizomes",0
"t0","SA13",15,"fine roots","10_15","fine roots 15cm","SA13-fine roots 15cm","SA",2.111731558,0.00563,-12.8014916,0.403566065,392.699,10,"fine roots",0.3123
"t0","SA13",30,"dead biomass","20_30","dead biomass 30cm","SA13-dead biomass 30cm","SA",1.464156011,0.01214,-13.01309215,0.337506002,785.398,20,"dead biomass",24.64
"t3","SA10",NA,"dead leaf","above","dead leaf","SA10-dead leaf","SA",159.9691129,0.008792115,-14.15454825,0.325734525,NA,NA,"dead leaf",0.2799
"t3","SA10",NA,"decomp layer","above","decomp layer","SA10-decomp layer","SA",101.6561769,0.012773446,-15.16583038,0.263214775,NA,NA,"decomp layer",0.1917
"t3","SA10",NA,"leaf 1","above","leaf 1","SA10-leaf 1","SA",3751.903718,0.014532557,-14.28647177,0.351530964,NA,NA,"leaf",0.2794
"t3","SA10",NA,"leaf 2","above","leaf 2","SA10-leaf 2","SA",4337.16259,0.015583459,-14.77813914,0.366382354,NA,NA,"leaf",0.2159
"t3","SA10",NA,"leaf 3","above","leaf 3","SA10-leaf 3","SA",2965.60499,0.013985321,-14.58710682,0.333358464,NA,NA,"leaf",0.1943
"t3","SA10",NA,"leaf 4","above","leaf 4","SA10-leaf 4","SA",1333.783517,0.01159801,-14.46470385,0.340067816,NA,NA,"leaf",0.0862
"t3","SA10",NA,"microbe mat","above","microbe mat","SA10-microbe mat","SA",42.00054293,0.016216619,-16.96799788,0.230219121,NA,NA,"microbe mat",0.3921
"t3","SA10",NA,"standing dead","above","standing dead","SA10-standing dead","SA",94.20984926,0.007359953,-14.2095145,0.297519743,NA,NA,"standing dead",0.5184
